おながどり	【尾長鶏】鶏の一品種。江戸末期に土佐（高知県）で作り出された。雄の尾羽は抜け換わらずに伸び続け、8メートルを超すものもある。	名詞
ふくほん	【副本】１原本の写し。特に、正本の控えとするため、正本と同一内容のものとして作成される文書。「戸籍の―」２同一の図書	名詞
かさん	【加餐】《食物を加える意から》養生すること。健康に気をつけること。多く、手紙文で相手の健康を願って用いる語。「時節柄御―く	名詞
かた	【肩】１人の腕が胴体に接続する部分の上部、および、そこから首の付け根にかけての部分。「―をもむ」「―を組む」２動物	名詞
ふうす	【副寺／副司】《唐音》禅宗寺院で会計を担当する役職。六知事の一。庫頭(くじゅう)。ふくじ。	名詞
ふたてさき	【二手先】斗(ときょう)の形式の一。柱から外方に出た二つ目の斗(ます)で丸桁(がぎょう)などを支えるもの。	名詞
とうかんきこう	【東関紀行】鎌倉中期の紀行。1巻。作者は鴨長明源光行源親行などが擬せられたが未詳。仁治3年（1242）以後に成立。京都から	名詞
あめかんむり	【雨冠】漢字の冠の一。「雲」「電」などの「雨」の称。あまかんむり。	名詞
インドくじゃく	【インド孔雀】キジ科の鳥。全長は、雄が約2メートル、雌が約1メートル。雄は頭から胸まで青色、背は緑色で光沢がある。雌は背面が褐色	名詞
へぎいた	【折ぎ板】杉檜(ひのき)などを薄く削って作った板。折敷(おしき)折り箱などを作る。へぎ。	名詞
ほんば	【本場】１ある物事が本式に行われる場所。また、盛んに行われている所。「―のフランス料理」「―仕込み」２ある物の本来の	名詞
いしゃだおし	【医者倒し】《医者を廃業させるほどの特効があるというところから》センブリの別名。	名詞
ぼくよう	【牧羊】羊を飼育すること。また、その羊。	名詞
じゅうろくミリ	【十六ミリ】ミリメートル幅のフィルム。また、それを用いる撮影機映写機。	名詞
おわせぶし	【尾鷲節】民謡の一。三重県尾鷲市付近の踊り歌座敷歌。元来は漁師のうたった船歌という。	名詞
ぼん	【坊】《「ぼう」の音変化》　１僧侶。「―さん」２（主に西日本で）男の子を丁寧に、また親しみを込めて呼ぶ語。江戸中期	名詞
ぜんがゆ	【全粥】米1、水5の割合（容量比）で炊いた固めのかゆ。→粥(かゆ)	名詞
